Rossz,Szomszedos,Okt. 5--7.,Okt. 12--14.,Nov. 9--11.,Nov. 16--18.,Nov. 23--25.,Nov 30.-- Dec 2.,Dec. 7--9.,Dec. 14--16.,Dec. 21--23.,Jan. 4--6.,Jan. 11--13.,Jan. 18--20.,Jan. 25--27.
11,5,,Lemur,Mongúz,Ka,Kb,,Okapi,Zooey,,Franny,Bárány,,Bálna
11,5,,Lemur,,Ka,Kb,,Okapi,Zooey,,Franny,Bárány,Mongúz,Bálna
11,5,,Mongúz,,Ka,,Okapi,Lemur,Zooey,,Franny,Bárány,Kb,Bálna
11,5,Okapi,,,Ka,,Mongúz,Lemur,Zooey,,Franny,Bárány,Kb,Bálna
11,5,,Lemur,Mongúz,Kb,Ka,Okapi,,Zooey,,Franny,Bárány,,Bálna
11,5,,Lemur,,Kb,Ka,Mongúz,Okapi,Zooey,,Franny,Bárány,,Bálna
11,5,,Lemur,,Kb,Ka,Okapi,,Zooey,,Franny,Bárány,Mongúz,Bálna
11,5,Okapi,,,Kb,Ka,,Lemur,Zooey,,Franny,Bárány,Mongúz,Bálna
11,5,,Mongúz,,Kb,Ka,,Okapi,Zooey,,Franny,Bárány,Lemur,Bálna
11,5,Okapi,,Mongúz,Kb,Ka,,,Zooey,,Franny,Bárány,Lemur,Bálna
11,5,,Lemur,Mongúz,,Ka,Okapi,Kb,Zooey,,Franny,Bárány,,Bálna
11,5,,Lemur,,Mongúz,Ka,Okapi,Kb,Zooey,,Franny,Bárány,,Bálna
11,5,Okapi,,,Mongúz,Ka,,Kb,Zooey,,Franny,Bárány,Lemur,Bálna
11,5,,Lemur,Mongúz,,Ka,,Okapi,Zooey,Kb,Franny,Bárány,,Bálna
11,5,,Lemur,,Mongúz,Ka,,Okapi,Zooey,Kb,Franny,Bárány,,Bálna
11,5,Okapi,Lemur,Mongúz,,Ka,,,Zooey,,Franny,Bárány,Kb,Bálna
11,5,Okapi,Lemur,,Mongúz,Ka,,,Zooey,,Franny,Bárány,Kb,Bálna
11,5,,Mongúz,,Lemur,Ka,Okapi,,Zooey,,Franny,Bárány,Kb,Bálna
11,5,Okapi,,,Lemur,Ka,Mongúz,,Zooey,,Franny,Bárány,Kb,Bálna
11,5,Okapi,,,Kb,,Ka,Lemur,Zooey,,Franny,Bárány,Mongúz,Bálna
11,5,,Mongúz,,Kb,,Ka,Okapi,Zooey,,Franny,Bárány,Lemur,Bálna
11,5,Okapi,,,Mongúz,Kb,Ka,Lemur,Zooey,,Franny,Bárány,,Bálna
11,5,Okapi,,,Mongúz,Kb,Ka,,Zooey,,Franny,Bárány,Lemur,Bálna
11,5,Okapi,,Mongúz,,,Ka,Kb,Zooey,,Franny,Bárány,Lemur,Bálna
11,5,Okapi,,,Mongúz,,Ka,Kb,Zooey,,Franny,Bárány,Lemur,Bálna
11,5,,Lemur,,Mongúz,,Ka,Okapi,Zooey,Kb,Franny,Bárány,,Bálna
11,5,Okapi,Lemur,Mongúz,,,Ka,,Zooey,,Franny,Bárány,Kb,Bálna
11,5,,Lemur,Mongúz,,Okapi,,Ka,Zooey,,Franny,Bárány,Kb,Bálna
11,5,,Lemur,,Mongúz,Okapi,,Ka,Zooey,,Franny,Bárány,Kb,Bálna
11,5,Okapi,,Mongúz,Lemur,,,Ka,Zooey,,Franny,Bárány,Kb,Bálna
11,5,,Lemur,Mongúz,Kb,,Okapi,,Zooey,,Franny,Bárány,Ka,Bálna
11,5,,Lemur,,Kb,,Mongúz,Okapi,Zooey,,Franny,Bárány,Ka,Bálna
11,5,Okapi,,Mongúz,Kb,,,Lemur,Zooey,,Franny,Bárány,Ka,Bálna
11,5,,Lemur,Mongúz,,Kb,Okapi,,Zooey,,Franny,Bárány,Ka,Bálna
11,5,,Lemur,,Mongúz,Kb,Okapi,,Zooey,,Franny,Bárány,Ka,Bálna
11,5,Okapi,,,Mongúz,Kb,,Lemur,Zooey,,Franny,Bárány,Ka,Bálna
11,5,,Lemur,,Mongúz,,Okapi,Kb,Zooey,,Franny,Bárány,Ka,Bálna
11,5,,Ka,Mongúz,Bálna,Zooey,,Lemur,Okapi,,Franny,,Bárány,Kb
11,5,,Lemur,,Bálna,Zooey,Ka,Kb,Okapi,,Franny,,Bárány,Mongúz
11,5,,Lemur,,Bálna,Zooey,Ka,Okapi,Kb,,Franny,,Bárány,Mongúz
11,5,Okapi,,Mongúz,Bálna,Zooey,Ka,Lemur,,Kb,Franny,,Bárány,
11,5,Okapi,,,Bálna,Zooey,Ka,Lemur,,Kb,Franny,,Bárány,Mongúz
11,5,,Mongúz,,Bálna,Zooey,Ka,Lemur,Okapi,,Franny,,Bárány,Kb
11,5,,Lemur,Mongúz,Bálna,Zooey,,Ka,Okapi,,Franny,,Bárány,Kb
11,5,,Lemur,,Bálna,Zooey,Okapi,Kb,Ka,,Franny,,Bárány,Mongúz
11,5,,Lemur,,Bálna,Zooey,,Okapi,Ka,Kb,Franny,,Bárány,Mongúz
11,5,,Lemur,,Bálna,Zooey,,Okapi,Ka,,Franny,Mongúz,Bárány,Kb
11,5,,Mongúz,,Bálna,Zooey,Okapi,Lemur,Ka,,Franny,,Bárány,Kb
11,5,Okapi,,,Bálna,Zooey,Mongúz,Lemur,Ka,,Franny,,Bárány,Kb
11,5,,Lemur,Mongúz,Bálna,Zooey,,Okapi,,Ka,Franny,,Bárány,Kb
11,5,,Lemur,,Bálna,Zooey,,Okapi,,Kb,Franny,Ka,Bárány,Mongúz
11,5,,Lemur,Mongúz,Bálna,Zooey,,Kb,Okapi,,Franny,,Bárány,Ka
11,5,,Lemur,Mongúz,Bálna,Zooey,,Okapi,Kb,,Franny,,Bárány,Ka
11,5,,Lemur,,Bálna,Zooey,Mongúz,Okapi,,Kb,Franny,,Bárány,Ka
11,5,,Ka,Mongúz,Bálna,,Okapi,Lemur,Zooey,,Franny,,Bárány,Kb
11,5,,Lemur,,Bálna,Ka,Okapi,Kb,Zooey,,Franny,,Bárány,Mongúz
11,5,,Lemur,,Bálna,Ka,,Okapi,Zooey,Kb,Franny,,Bárány,Mongúz
11,5,,Lemur,,Bálna,Ka,,Okapi,Zooey,,Franny,Mongúz,Bárány,Kb
11,5,,Mongúz,,Bálna,Ka,Okapi,Lemur,Zooey,,Franny,,Bárány,Kb
11,5,Okapi,,,Bálna,Ka,Mongúz,Lemur,Zooey,,Franny,,Bárány,Kb
11,5,Okapi,,Mongúz,Bálna,Kb,Ka,Lemur,Zooey,,Franny,,Bárány,
11,5,Okapi,,,Bálna,Kb,Ka,Lemur,Zooey,,Franny,,Bárány,Mongúz
11,5,,Lemur,,Bálna,,Ka,Okapi,Zooey,Kb,Franny,,Bárány,Mongúz
11,5,,Lemur,Mongúz,Bálna,Okapi,Ka,,Zooey,,Franny,,Bárány,Kb
11,5,,Lemur,,Bálna,,Ka,Okapi,Zooey,,Franny,Mongúz,Bárány,Kb
11,5,,Lemur,Mongúz,Bálna,,Okapi,Ka,Zooey,,Franny,,Bárány,Kb
11,5,,Lemur,,Bálna,Kb,,Okapi,Zooey,,Franny,Ka,Bárány,Mongúz
11,5,,Lemur,Mongúz,Bálna,,Okapi,,Zooey,,Franny,Ka,Bárány,Kb
11,5,,Lemur,,Bálna,,Mongúz,Okapi,Zooey,,Franny,Ka,Bárány,Kb
11,5,Okapi,,Mongúz,Bálna,,,Lemur,Zooey,,Franny,Ka,Bárány,Kb
11,5,,Lemur,Mongúz,Bálna,Kb,Okapi,,Zooey,,Franny,,Bárány,Ka
11,5,,Lemur,,Bálna,Kb,Mongúz,Okapi,Zooey,,Franny,,Bárány,Ka
11,5,,Lemur,Mongúz,Bálna,,Okapi,Kb,Zooey,,Franny,,Bárány,Ka
11,5,,Lemur,Mongúz,,Zooey,Bálna,Okapi,Ka,,Franny,,Bárány,Kb
11,5,,Lemur,,Mongúz,Zooey,Bálna,Okapi,Ka,,Franny,,Bárány,Kb
11,5,,Lemur,Mongúz,,Ka,Bálna,Okapi,Zooey,,Franny,,Bárány,Kb
11,5,,Lemur,,Mongúz,Ka,Bálna,Okapi,Zooey,,Franny,,Bárány,Kb
11,5,,Lemur,Mongúz,Ka,Zooey,,Okapi,Bálna,,Franny,,Bárány,Kb
11,5,,Lemur,,Kb,Zooey,Ka,Okapi,Bálna,,Franny,,Bárány,Mongúz
11,5,Okapi,,,Mongúz,Zooey,Ka,Lemur,Bálna,,Franny,,Bárány,Kb
11,5,,Lemur,Mongúz,,Zooey,,Okapi,Bálna,,Franny,Ka,Bárány,Kb
11,5,,Lemur,,Mongúz,Zooey,,Okapi,Bálna,,Franny,Ka,Bárány,Kb
11,5,,Lemur,Mongúz,Kb,Zooey,,Okapi,Bálna,,Franny,,Bárány,Ka
11,5,,Ka,Mongúz,,Zooey,,Lemur,Okapi,,Franny,Bálna,Bárány,Kb
11,5,,Ka,,Mongúz,Zooey,,Lemur,Okapi,,Franny,Bálna,Bárány,Kb
11,5,,Lemur,,Ka,Zooey,,Okapi,,Kb,Franny,Bálna,Bárány,Mongúz
11,5,,Lemur,,Kb,Zooey,Ka,,Okapi,,Franny,Bálna,Bárány,Mongúz
11,5,Okapi,,Mongúz,,Zooey,Ka,Lemur,,Kb,Franny,Bálna,Bárány,
11,5,,Lemur,Mongúz,,Zooey,,Ka,Okapi,,Franny,Bálna,Bárány,Kb
11,5,,Lemur,,Mongúz,Zooey,,Ka,Okapi,,Franny,Bálna,Bárány,Kb
11,5,Okapi,,Mongúz,Lemur,Zooey,,Ka,,,Franny,Bálna,Bárány,Kb
11,5,,Lemur,,Kb,Zooey,Okapi,,Ka,,Franny,Bálna,Bárány,Mongúz
11,5,Okapi,,Mongúz,Kb,Zooey,,Lemur,Ka,,Franny,Bálna,Bárány,
11,5,Okapi,,,Kb,Zooey,,Lemur,Ka,,Franny,Bálna,Bárány,Mongúz
11,5,,Mongúz,,Lemur,Zooey,,Okapi,Ka,,Franny,Bálna,Bárány,Kb
11,5,Okapi,,Mongúz,Lemur,Zooey,,,Ka,,Franny,Bálna,Bárány,Kb
11,5,,Lemur,Mongúz,,Zooey,,Okapi,,Ka,Franny,Bálna,Bárány,Kb
11,5,,Lemur,,Mongúz,Zooey,,Okapi,,Ka,Franny,Bálna,Bárány,Kb
11,5,,Lemur,Mongúz,,Zooey,,Kb,Okapi,,Franny,Bálna,Bárány,Ka
11,5,,Lemur,,Mongúz,Zooey,,Kb,Okapi,,Franny,Bálna,Bárány,Ka
11,5,Okapi,,Mongúz,Lemur,Zooey,,Kb,,,Franny,Bálna,Bárány,Ka
11,5,,Lemur,Mongúz,,Zooey,,Okapi,Kb,,Franny,Bálna,Bárány,Ka
11,5,,Lemur,,Mongúz,Zooey,,Okapi,Kb,,Franny,Bálna,Bárány,Ka
11,5,Okapi,,,Mongúz,Zooey,,Lemur,,Kb,Franny,Bálna,Bárány,Ka
11,5,,Ka,,Mongúz,,Okapi,Lemur,Zooey,,Franny,Bálna,Bárány,Kb
11,5,,Lemur,,Ka,Kb,,Okapi,Zooey,,Franny,Bálna,Bárány,Mongúz
11,5,,Lemur,Mongúz,Ka,,Okapi,,Zooey,,Franny,Bálna,Bárány,Kb
11,5,,Lemur,,Ka,,Mongúz,Okapi,Zooey,,Franny,Bálna,Bárány,Kb
11,5,Okapi,,Mongúz,Ka,,,Lemur,Zooey,,Franny,Bálna,Bárány,Kb
11,5,,Lemur,,Kb,Ka,Okapi,,Zooey,,Franny,Bálna,Bárány,Mongúz
11,5,Okapi,,Mongúz,Kb,Ka,,Lemur,Zooey,,Franny,Bálna,Bárány,
11,5,Okapi,,,Kb,Ka,,Lemur,Zooey,,Franny,Bálna,Bárány,Mongúz
11,5,,Mongúz,,Lemur,Ka,,Okapi,Zooey,,Franny,Bálna,Bárány,Kb
11,5,Okapi,,Mongúz,Lemur,Ka,,,Zooey,,Franny,Bálna,Bárány,Kb
11,5,Okapi,,Mongúz,Kb,,Ka,Lemur,Zooey,,Franny,Bálna,Bárány,
11,5,Okapi,,,Kb,,Ka,Lemur,Zooey,,Franny,Bálna,Bárány,Mongúz
11,5,Okapi,,Mongúz,,Kb,Ka,Lemur,Zooey,,Franny,Bálna,Bárány,
11,5,,Lemur,Mongúz,,Okapi,Ka,,Zooey,,Franny,Bálna,Bárány,Kb
11,5,,Lemur,,Mongúz,Okapi,Ka,,Zooey,,Franny,Bálna,Bárány,Kb
11,5,,Mongúz,,Lemur,,Ka,Okapi,Zooey,,Franny,Bálna,Bárány,Kb
11,5,,Lemur,,Mongúz,,Okapi,Ka,Zooey,,Franny,Bálna,Bárány,Kb
11,5,,Lemur,Mongúz,Kb,,Okapi,,Zooey,,Franny,Bálna,Bárány,Ka
11,5,,Lemur,,Kb,,Mongúz,Okapi,Zooey,,Franny,Bálna,Bárány,Ka
11,5,Okapi,,Mongúz,Kb,,,Lemur,Zooey,,Franny,Bálna,Bárány,Ka
11,5,,Lemur,Mongúz,,Kb,Okapi,,Zooey,,Franny,Bálna,Bárány,Ka
11,5,,Lemur,,Mongúz,Kb,Okapi,,Zooey,,Franny,Bálna,Bárány,Ka
11,5,Okapi,,,Mongúz,Kb,,Lemur,Zooey,,Franny,Bálna,Bárány,Ka
11,5,,Lemur,,Mongúz,,Okapi,Kb,Zooey,,Franny,Bálna,Bárány,Ka
11,5,Okapi,,Mongúz,Kb,Zooey,Ka,Lemur,,,Franny,,Bárány,Bálna
11,5,,Lemur,Mongúz,,Zooey,Ka,Okapi,,Kb,Franny,,Bárány,Bálna
11,5,,Lemur,,Mongúz,Zooey,Ka,Okapi,,Kb,Franny,,Bárány,Bálna
11,5,,Lemur,Mongúz,Kb,Zooey,,Okapi,Ka,,Franny,,Bárány,Bálna
11,5,,Lemur,Mongúz,Kb,Ka,,Okapi,Zooey,,Franny,,Bárány,Bálna
11,5,,Lemur,Mongúz,Kb,,Ka,Okapi,Zooey,,Franny,,Bárány,Bálna
11,5,,Lemur,Mongúz,,Kb,Ka,Okapi,Zooey,,Franny,,Bárány,Bálna
11,5,,Lemur,,Mongúz,Kb,Ka,Okapi,Zooey,,Franny,,Bárány,Bálna
11,5,,Ka,Mongúz,Bálna,Zooey,,Okapi,,Kb,Franny,,Lemur,Bárány
11,5,Okapi,Ka,Mongúz,Bálna,Zooey,,Lemur,,,Franny,,Kb,Bárány
11,5,,Ka,,Bálna,Zooey,Mongúz,Lemur,Okapi,,Franny,,Kb,Bárány
11,5,,Lemur,,Bálna,Zooey,Ka,Kb,Okapi,,Franny,,Mongúz,Bárány
11,5,,Lemur,,Bálna,Zooey,Ka,Okapi,Kb,,Franny,,Mongúz,Bárány
11,5,Okapi,,Mongúz,Bálna,Zooey,Ka,Lemur,,Kb,Franny,,,Bárány
11,5,Okapi,,,Bálna,Zooey,Ka,Lemur,,Kb,Franny,,Mongúz,Bárány
11,5,,Mongúz,,Bálna,Zooey,Ka,Okapi,,Kb,Franny,,Lemur,Bárány
11,5,Okapi,,Mongúz,Bálna,Zooey,Ka,,,Kb,Franny,,Lemur,Bárány
11,5,,Lemur,,Bálna,Zooey,Ka,Mongúz,Okapi,,Franny,,Kb,Bárány
11,5,,Lemur,,Bálna,Zooey,Ka,,Okapi,,Franny,Mongúz,Kb,Bárány
11,5,Okapi,Mongúz,,Bálna,Zooey,Ka,Lemur,,,Franny,,Kb,Bárány
11,5,Okapi,Lemur,Mongúz,Bálna,Zooey,,Ka,,,Franny,,Kb,Bárány
11,5,,Lemur,,Bálna,Zooey,Mongúz,Ka,Okapi,,Franny,,Kb,Bárány
11,5,,Lemur,,Bálna,Zooey,Okapi,Kb,Ka,,Franny,,Mongúz,Bárány
11,5,,Lemur,,Bálna,Zooey,,Okapi,Ka,Kb,Franny,,Mongúz,Bárány
11,5,Okapi,Lemur,Mongúz,Bálna,Zooey,,,Ka,,Franny,,Kb,Bárány
11,5,,Lemur,,Bálna,Zooey,Okapi,Mongúz,Ka,,Franny,,Kb,Bárány
11,5,,Lemur,,Bálna,Zooey,Okapi,,Ka,,Franny,Mongúz,Kb,Bárány
11,5,Okapi,,,Bálna,Zooey,,Lemur,Ka,,Franny,Mongúz,Kb,Bárány
11,5,,Lemur,,Bálna,Zooey,Mongúz,Okapi,,Ka,Franny,,Kb,Bárány
11,5,Okapi,,Mongúz,Bálna,Zooey,,Kb,,,Franny,Ka,Lemur,Bárány
11,5,,Lemur,Mongúz,Bálna,Zooey,,Okapi,,Kb,Franny,Ka,,Bárány
11,5,,Lemur,,Bálna,Zooey,,Okapi,,Kb,Franny,Ka,Mongúz,Bárány
11,5,,Lemur,,Bálna,Zooey,Mongúz,,Okapi,,Franny,Ka,Kb,Bárány
11,5,,Mongúz,,Bálna,Zooey,,Lemur,Okapi,,Franny,Ka,Kb,Bárány
11,5,,Lemur,Mongúz,Bálna,Zooey,,Kb,Okapi,,Franny,,Ka,Bárány
11,5,,Lemur,Mongúz,Bálna,Zooey,,Okapi,Kb,,Franny,,Ka,Bárány
11,5,,Lemur,,Bálna,Zooey,Mongúz,Okapi,,Kb,Franny,,Ka,Bárány
11,5,Okapi,,Mongúz,Bálna,Ka,Zooey,Lemur,,,Franny,,Kb,Bárány
11,5,,Lemur,Mongúz,Bálna,,Zooey,Okapi,Ka,,Franny,,Kb,Bárány
11,5,,Ka,Mongúz,Bálna,Kb,,Okapi,Zooey,,Franny,,Lemur,Bárány
11,5,,Ka,Mongúz,Bálna,Okapi,,Lemur,Zooey,,Franny,,Kb,Bárány
11,5,,Lemur,,Bálna,Ka,Okapi,Kb,Zooey,,Franny,,Mongúz,Bárány
11,5,,Lemur,,Bálna,Ka,,Okapi,Zooey,Kb,Franny,,Mongúz,Bárány
11,5,Okapi,Lemur,Mongúz,Bálna,Ka,,,Zooey,,Franny,,Kb,Bárány
11,5,,Lemur,,Bálna,Ka,Okapi,Mongúz,Zooey,,Franny,,Kb,Bárány
11,5,,Lemur,,Bálna,Ka,Okapi,,Zooey,,Franny,Mongúz,Kb,Bárány
11,5,Okapi,,,Bálna,Ka,,Lemur,Zooey,,Franny,Mongúz,Kb,Bárány
11,5,Okapi,,Mongúz,Bálna,Kb,Ka,Lemur,Zooey,,Franny,,,Bárány
11,5,Okapi,,,Bálna,Kb,Ka,Lemur,Zooey,,Franny,,Mongúz,Bárány
11,5,,Mongúz,,Bálna,Kb,Ka,Okapi,Zooey,,Franny,,Lemur,Bárány
11,5,,Lemur,,Bálna,,Ka,Okapi,Zooey,Kb,Franny,,Mongúz,Bárány
11,5,,Mongúz,,Bálna,Okapi,Ka,Lemur,Zooey,,Franny,,Kb,Bárány
11,5,Okapi,,,Bálna,,Ka,Lemur,Zooey,,Franny,Mongúz,Kb,Bárány
11,5,,Lemur,Mongúz,Bálna,Okapi,,Ka,Zooey,,Franny,,Kb,Bárány
11,5,,Lemur,Mongúz,Bálna,Kb,,Okapi,Zooey,,Franny,Ka,,Bárány
11,5,,Lemur,,Bálna,Kb,,Okapi,Zooey,,Franny,Ka,Mongúz,Bárány
11,5,,Mongúz,,Bálna,,Okapi,Lemur,Zooey,,Franny,Ka,Kb,Bárány
11,5,Okapi,,,Bálna,,Mongúz,Lemur,Zooey,,Franny,Ka,Kb,Bárány
11,5,,Lemur,Mongúz,Bálna,Kb,Okapi,,Zooey,,Franny,,Ka,Bárány
11,5,,Lemur,,Bálna,Kb,Mongúz,Okapi,Zooey,,Franny,,Ka,Bárány
11,5,,Lemur,Mongúz,Bálna,,Okapi,Kb,Zooey,,Franny,,Ka,Bárány
11,5,Okapi,,Mongúz,Ka,Zooey,Bálna,Lemur,,,Franny,,Kb,Bárány
11,5,Okapi,,,Mongúz,Zooey,Bálna,Lemur,Ka,,Franny,,Kb,Bárány
11,5,Okapi,,Mongúz,,Zooey,Bálna,Lemur,,,Franny,Ka,Kb,Bárány
11,5,,Lemur,Mongúz,Ka,,Bálna,Okapi,Zooey,,Franny,,Kb,Bárány
11,5,Okapi,,,Mongúz,Ka,Bálna,Lemur,Zooey,,Franny,,Kb,Bárány
11,5,,Lemur,,Mongúz,,Bálna,Okapi,Zooey,,Franny,Ka,Kb,Bárány
11,5,,Lemur,Mongúz,,Zooey,Ka,Bálna,Okapi,,Franny,,Kb,Bárány
11,5,,Lemur,,Mongúz,Zooey,Ka,Bálna,Okapi,,Franny,,Kb,Bárány
11,5,Okapi,,Mongúz,Lemur,Zooey,Ka,Bálna,,,Franny,,Kb,Bárány
11,5,,Lemur,Mongúz,,Zooey,Okapi,Bálna,Ka,,Franny,,Kb,Bárány
11,5,,Lemur,,Mongúz,Zooey,Okapi,Bálna,Ka,,Franny,,Kb,Bárány
11,5,,Lemur,Mongúz,,Ka,Okapi,Bálna,Zooey,,Franny,,Kb,Bárány
11,5,,Lemur,,Mongúz,Ka,Okapi,Bálna,Zooey,,Franny,,Kb,Bárány
11,5,,Ka,Mongúz,Lemur,Zooey,,Okapi,Bálna,,Franny,,Kb,Bárány
11,5,,Ka,Mongúz,,Zooey,Okapi,Lemur,Bálna,,Franny,,Kb,Bárány
11,5,,Ka,,Mongúz,Zooey,Okapi,Lemur,Bálna,,Franny,,Kb,Bárány
11,5,,Lemur,Mongúz,Ka,Zooey,Okapi,,Bálna,,Franny,,Kb,Bárány
11,5,,Lemur,,Ka,Zooey,Mongúz,Okapi,Bálna,,Franny,,Kb,Bárány
11,5,,Lemur,,Kb,Zooey,Ka,Okapi,Bálna,,Franny,,Mongúz,Bárány
11,5,,Mongúz,,Lemur,Zooey,Ka,Okapi,Bálna,,Franny,,Kb,Bárány
11,5,,Lemur,Mongúz,,Zooey,Okapi,Ka,Bálna,,Franny,,Kb,Bárány
11,5,,Lemur,,Mongúz,Zooey,Okapi,Ka,Bálna,,Franny,,Kb,Bárány
11,5,,Lemur,Mongúz,,Zooey,Okapi,,Bálna,,Franny,Ka,Kb,Bárány
11,5,,Lemur,,Mongúz,Zooey,Okapi,,Bálna,,Franny,Ka,Kb,Bárány
11,5,Okapi,,,Mongúz,Zooey,,Lemur,Bálna,,Franny,Ka,Kb,Bárány
11,5,,Lemur,Mongúz,Kb,Zooey,,Okapi,Bálna,,Franny,,Ka,Bárány
11,5,,Ka,Mongúz,,Zooey,,Okapi,,Kb,Franny,Bálna,Lemur,Bárány
11,5,,Ka,,Mongúz,Zooey,,Okapi,,Kb,Franny,Bálna,Lemur,Bárány
11,5,Okapi,Ka,Mongúz,,Zooey,,Lemur,,,Franny,Bálna,Kb,Bárány
11,5,Okapi,Ka,,Mongúz,Zooey,,Lemur,,,Franny,Bálna,Kb,Bárány
11,5,Okapi,,Ka,Mongúz,Zooey,,Lemur,,,Franny,Bálna,Kb,Bárány
11,5,Okapi,,Mongúz,Ka,Zooey,,Kb,,,Franny,Bálna,Lemur,Bárány
11,5,,Lemur,Mongúz,Ka,Zooey,,Okapi,,Kb,Franny,Bálna,,Bárány
11,5,,Lemur,,Ka,Zooey,,Okapi,,Kb,Franny,Bálna,Mongúz,Bárány
11,5,,Lemur,,Ka,Zooey,Mongúz,,Okapi,,Franny,Bálna,Kb,Bárány
11,5,,Mongúz,,Ka,Zooey,,Lemur,Okapi,,Franny,Bálna,Kb,Bárány
11,5,,Lemur,Mongúz,Kb,Zooey,Ka,,Okapi,,Franny,Bálna,,Bárány
11,5,,Lemur,,Kb,Zooey,Ka,,Okapi,,Franny,Bálna,Mongúz,Bárány
11,5,,Lemur,Mongúz,,Zooey,Ka,Kb,Okapi,,Franny,Bálna,,Bárány
11,5,,Lemur,,Mongúz,Zooey,Ka,Kb,Okapi,,Franny,Bálna,,Bárány
11,5,Okapi,,Mongúz,Lemur,Zooey,Ka,Kb,,,Franny,Bálna,,Bárány
11,5,,Lemur,Mongúz,,Zooey,Ka,Okapi,Kb,,Franny,Bálna,,Bárány
11,5,,Lemur,,Mongúz,Zooey,Ka,Okapi,Kb,,Franny,Bálna,,Bárány
11,5,Okapi,,,Mongúz,Zooey,Ka,Lemur,,Kb,Franny,Bálna,,Bárány
11,5,Okapi,,Mongúz,,Zooey,Ka,,,Kb,Franny,Bálna,Lemur,Bárány
11,5,,Mongúz,,Lemur,Zooey,Ka,,Okapi,,Franny,Bálna,Kb,Bárány
11,5,Okapi,,Mongúz,Kb,Zooey,,Ka,,,Franny,Bálna,Lemur,Bárány
11,5,Okapi,Lemur,Mongúz,,Zooey,,Ka,,,Franny,Bálna,Kb,Bárány
11,5,Okapi,Lemur,,Mongúz,Zooey,,Ka,,,Franny,Bálna,Kb,Bárány
11,5,,Lemur,Mongúz,Kb,Zooey,Okapi,,Ka,,Franny,Bálna,,Bárány
11,5,,Lemur,,Kb,Zooey,Mongúz,Okapi,Ka,,Franny,Bálna,,Bárány
11,5,,Lemur,,Kb,Zooey,Okapi,,Ka,,Franny,Bálna,Mongúz,Bárány
11,5,Okapi,,,Kb,Zooey,,Lemur,Ka,,Franny,Bálna,Mongúz,Bárány
11,5,,Mongúz,,Kb,Zooey,,Okapi,Ka,,Franny,Bálna,Lemur,Bárány
11,5,Okapi,,Mongúz,Kb,Zooey,,,Ka,,Franny,Bálna,Lemur,Bárány
11,5,,Lemur,Mongúz,,Zooey,Okapi,Kb,Ka,,Franny,Bálna,,Bárány
11,5,,Lemur,,Mongúz,Zooey,Okapi,Kb,Ka,,Franny,Bálna,,Bárány
11,5,Okapi,,,Mongúz,Zooey,,Kb,Ka,,Franny,Bálna,Lemur,Bárány
11,5,,Lemur,Mongúz,,Zooey,,Okapi,Ka,Kb,Franny,Bálna,,Bárány
11,5,,Lemur,,Mongúz,Zooey,,Okapi,Ka,Kb,Franny,Bálna,,Bárány
11,5,Okapi,Lemur,Mongúz,,Zooey,,,Ka,,Franny,Bálna,Kb,Bárány
11,5,Okapi,Lemur,,Mongúz,Zooey,,,Ka,,Franny,Bálna,Kb,Bárány
11,5,,Mongúz,,Lemur,Zooey,Okapi,,Ka,,Franny,Bálna,Kb,Bárány
11,5,Okapi,,,Lemur,Zooey,Mongúz,,Ka,,Franny,Bálna,Kb,Bárány
11,5,Okapi,,,Mongúz,Zooey,,Lemur,,Ka,Franny,Bálna,Kb,Bárány
11,5,,Lemur,Mongúz,,Zooey,,Kb,Okapi,,Franny,Bálna,Ka,Bárány
11,5,,Lemur,,Mongúz,Zooey,,Kb,Okapi,,Franny,Bálna,Ka,Bárány
11,5,Okapi,,Mongúz,Lemur,Zooey,,Kb,,,Franny,Bálna,Ka,Bárány
11,5,,Lemur,Mongúz,,Zooey,,Okapi,Kb,,Franny,Bálna,Ka,Bárány
11,5,,Lemur,,Mongúz,Zooey,,Okapi,Kb,,Franny,Bálna,Ka,Bárány
11,5,Okapi,,,Mongúz,Zooey,,Lemur,,Kb,Franny,Bálna,Ka,Bárány
11,5,Okapi,,Mongúz,,Ka,Zooey,Lemur,,,Franny,Bálna,Kb,Bárány
11,5,,Lemur,,Mongúz,,Zooey,Okapi,Ka,,Franny,Bálna,Kb,Bárány
11,5,,Ka,Mongúz,,Kb,,Okapi,Zooey,,Franny,Bálna,Lemur,Bárány
11,5,,Ka,,Mongúz,Kb,,Okapi,Zooey,,Franny,Bálna,Lemur,Bárány
11,5,,Ka,Mongúz,Lemur,,Okapi,,Zooey,,Franny,Bálna,Kb,Bárány
11,5,,Ka,,Lemur,,Mongúz,Okapi,Zooey,,Franny,Bálna,Kb,Bárány
11,5,,Ka,Mongúz,,Okapi,,Lemur,Zooey,,Franny,Bálna,Kb,Bárány
11,5,,Ka,,Mongúz,Okapi,,Lemur,Zooey,,Franny,Bálna,Kb,Bárány
11,5,,Lemur,Mongúz,Ka,Kb,,Okapi,Zooey,,Franny,Bálna,,Bárány
11,5,,Lemur,,Ka,Kb,,Okapi,Zooey,,Franny,Bálna,Mongúz,Bárány
11,5,,Mongúz,,Ka,,Okapi,Lemur,Zooey,,Franny,Bálna,Kb,Bárány
